company_name,company_slug,website,yc_directory_url,all_locations,regions,is_hiring,detected_board_type,trackability,selected_url,evidence
Sorting Robotics,sorting-robotics,https://www.sortingrobotics.com/,https://www.ycombinator.com/companies/sorting-robotics,"Los Angeles, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,unknown,https://www.sortingrobotics.com/,no_careers_surface_detected
Sourcify,sourcify,https://www.sourcify.com/,https://www.ycombinator.com/companies/sourcify,"San Diego, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,,unknown,https://www.sourcify.com/,no_careers_surface_detected
Sparkles,sparkles,https://sparkles.dev,https://www.ycombinator.com/companies/sparkles,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://sparkles.dev/careers,custom_careers_page
SPATE,spate,https://www.spate.nyc,https://www.ycombinator.com/companies/spate,"New York, NY, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,workable,api_native,https://www.spate.nyc/,apply.workable.com
Speak,speak,http://speak.com,https://www.ycombinator.com/companies/speak,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,notion,custom_page,https://www.speak.com/,notion.site
Spellbrush,spellbrush,https://spellbrush.com,https://www.ycombinator.com/companies/spellbrush,"San Francisco, CA, USA",United States of America;America / Canada,true,ashby,api_native,https://spellbrush.com/careers,jobs.ashbyhq.com
Sphere,sphere,https://www.getsphere.com/,https://www.ycombinator.com/companies/sphere,"San Francisco, CA, USA",United States of America;America / Canada,true,ashby,api_native,https://www.getsphere.com/about-us#roles,ashbyhq.com
Spherecast,spherecast,https://www.spherecast.ai/,https://www.ycombinator.com/companies/spherecast,"San Francisco, CA, USA",United States of America;America / Canada,true,ashby,api_native,https://www.spherecast.ai/,jobs.ashbyhq.com
Splash Inc.,splash-inc,https://splash9.com/,https://www.ycombinator.com/companies/splash-inc,"Los Angeles, CA, USA",United States of America;America / Canada,true,,unknown,https://splash9.com/,no_careers_surface_detected
Spot Health,spot-health,https://spotdx.com,https://www.ycombinator.com/companies/spot-health,"Cincinnati, OH, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://www.ycombinator.com/companies/spot-health/jobs,custom_careers_page
Sprites,sprites,https://sprites.ai/,https://www.ycombinator.com/companies/sprites,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,unknown,https://www.sprites.ai/,no_careers_surface_detected
SpruceID,spruceid,https://www.spruceid.com,https://www.ycombinator.com/companies/spruceid,"New York, NY, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,ashby,api_native,https://spruceid.com/,jobs.ashbyhq.com
Spur,spur,https://www.spurtest.com/,https://www.ycombinator.com/companies/spur,"New York City, NY, USA",United States of America;America / Canada,true,ashby,api_native,https://www.spurtest.com/careers,jobs.ashbyhq.com
Stable,stable,https://useStable.com,https://www.ycombinator.com/companies/stable,"New York City, NY, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://www.usestable.com/careers,custom_careers_page
Stacksync,stacksync,https://www.stacksync.com/,https://www.ycombinator.com/companies/stacksync,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,workday,structured_board,https://www.stacksync.com/,workday
Stackup,stackup,https://www.stackup.fi,https://www.ycombinator.com/companies/stackup,"Los Angeles, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,,unknown,https://www.stackup.fi/,no_careers_surface_detected
Standard AI,standard-ai,https://standard.ai,https://www.ycombinator.com/companies/standard-ai,"San Francisco, CA, USA; Milan, Lombardy, Italy; Remote",United States of America;Italy;America / Canada;Europe;Remote;Fully Remote,true,,custom_page,https://standard.ai/careers/,custom_careers_page
Standout,standout,https://standout.work,https://www.ycombinator.com/companies/standout,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://standout.work/jobs/,custom_careers_page
Star,star,https://buildwithstar.com,https://www.ycombinator.com/companies/star,"Monterey, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,,unknown,https://buildwithstar.com/,no_careers_surface_detected
Stardex,stardex,https://www.stardex.com,https://www.ycombinator.com/companies/stardex,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://www.stardex.com/,no_careers_surface_detected
Stardrift,stardrift,https://stardrift.ai,https://www.ycombinator.com/companies/stardrift,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://stardrift.ai/,no_careers_surface_detected
Starling,starling,https://starlingmedical.com/,https://www.ycombinator.com/companies/starling,"Houston, TX, USA",United States of America;America / Canada;Remote;Partly Remote,true,,unknown,https://starlingmedical.com/,no_careers_surface_detected
StarSling,starsling,https://www.starsling.dev/,https://www.ycombinator.com/companies/starsling,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://www.ycombinator.com/companies/starsling/jobs,custom_careers_page
Steinmetz,steinmetz,https://steinmetzmotors.com/,https://www.ycombinator.com/companies/steinmetz,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://steinmetzmotors.com/careers,custom_careers_page
Stepful,stepful,https://www.stepful.com,https://www.ycombinator.com/companies/stepful,"New York, NY, USA",United States of America;America / Canada,true,ashby,api_native,https://www.stepful.com/careers,jobs.ashbyhq.com
Stoke Space,stoke-space,https://www.stokespace.com/,https://www.ycombinator.com/companies/stoke-space,"Seattle, WA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://www.stokespace.com/careers/,custom_careers_page
Storyboarder,storyboarder,https://storyboarder.com,https://www.ycombinator.com/companies/storyboarder,"New York, NY, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,,unknown,https://sumugi.com/,no_careers_surface_detected
Storylane,storylane,https://www.storylane.io/,https://www.ycombinator.com/companies/storylane,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://www.storylane.io/careers,custom_careers_page
Strac,strac,https://www.strac.io/,https://www.ycombinator.com/companies/strac,"Seattle, WA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,unknown,https://www.strac.io/,no_careers_surface_detected
Strada,strada,https://www.getstrada.com/,https://www.ycombinator.com/companies/strada,"San Francisco, CA, USA",United States of America;America / Canada,true,ashby,api_native,https://www.getstrada.com/customers/first-connect,jobs.ashbyhq.com
Streak,streak,http://streak.com,https://www.ycombinator.com/companies/streak,"San Francisco, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,,custom_page,https://www.streak.com/careers,custom_careers_page
Stream,stream,http://www.stream.claims,https://www.ycombinator.com/companies/stream,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://www.stream.claims/,no_careers_surface_detected
Streamable,streamable,https://streamable.run,https://www.ycombinator.com/companies/streamable,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://streamable.run/,no_careers_surface_detected
Stripe,stripe,http://stripe.com,https://www.ycombinator.com/companies/stripe,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://stripe.com/jobs,custom_careers_page
Structured AI,structured-ai,https://www.getstructured.ai/,https://www.ycombinator.com/companies/structured-ai,"New York, NY, USA",United States of America;America / Canada,true,,custom_page,https://getstructured.ai/careers/,custom_careers_page
Structured Labs,structured-labs,https://www.structuredlabs.com/,https://www.ycombinator.com/companies/structured-labs,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,unknown,https://structuredlabs.com/,no_careers_surface_detected
Substack,substack,https://substack.com,https://www.ycombinator.com/companies/substack,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,unknown,https://substack.com/,no_careers_surface_detected
Substrate,substrate,https://www.substrate.cc/,https://www.ycombinator.com/companies/substrate,"San Francisco, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,,custom_page,https://www.ycombinator.com/companies/substrate/jobs/,custom_careers_page
Suger,suger,https://www.suger.io/,https://www.ycombinator.com/companies/suger,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,lever,api_native,https://www.suger.io/careers/,jobs.lever.co
Sully.ai,sully-ai,https://www.sully.ai,https://www.ycombinator.com/companies/sully-ai,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,ashby,api_native,https://www.sully.ai/labs,jobs.ashbyhq.com
Superset,superset,https://www.superset.sh/,https://www.ycombinator.com/companies/superset,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://www.ycombinator.com/companies/superset/jobs,custom_careers_page
SuperTokens,supertokens,https://supertokens.com,https://www.ycombinator.com/companies/supertokens,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://supertokens.com/careers,custom_careers_page
Superunit,superunit,http://superunit.com,https://www.ycombinator.com/companies/superunit,"Los Angeles, CA, USA",United States of America;America / Canada,true,,unknown,https://www.superunit.com/,no_careers_surface_detected
Surface Labs,surface-labs,https://withsurface.com,https://www.ycombinator.com/companies/surface-labs,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,unknown,https://withsurface.com/,no_careers_surface_detected
Svix,svix,https://www.svix.com,https://www.ycombinator.com/companies/svix,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://www.svix.com/careers/,custom_careers_page
Swadesh,swadesh,http://www.swadesh.co,https://www.ycombinator.com/companies/swadesh,"New York, NY, USA; New Delhi, DL, India",United States of America;India;America / Canada;South Asia;Remote;Partly Remote,true,,unknown,https://www.swadesh.co/,no_careers_surface_detected
Swayable,swayable,http://swayable.com,https://www.ycombinator.com/companies/swayable,"New York, NY, USA",United States of America;America / Canada;Remote;Partly Remote,true,greenhouse,api_native,https://www.swayable.com/about/#careers,greenhouse.io
Sweep,sweep,https://sweep.dev/,https://www.ycombinator.com/companies/sweep,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://www.ycombinator.com/companies/sweep/jobs/8dUn406-ml-research-engineer-full-time-internship,custom_careers_page
Sweetspot,sweetspot,https://www.sweetspot.so/,https://www.ycombinator.com/companies/sweetspot,"New York City, NY, USA",United States of America;America / Canada,true,,unknown,https://www.sweetspot.so/,no_careers_surface_detected
Swif.ai,swif-ai,https://www.swif.ai,https://www.ycombinator.com/companies/swif-ai,"Sunnyvale, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://www.ycombinator.com/companies/swif-ai/jobs,custom_careers_page
SwiftSku,swiftsku,https://swiftsku.com,https://www.ycombinator.com/companies/swiftsku,"New York, NY, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,greenhouse,api_native,https://www.swiftsku.com/,greenhouse.io
Synder,synder,https://synder.com,https://www.ycombinator.com/companies/synder,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,bamboohr,structured_board,https://synder.com/careers/,bamboohr.com
Synphony,synphony,https://www.synphony.co/,https://www.ycombinator.com/companies/synphony,"San Carlos, CA, USA",United States of America;America / Canada,true,,custom_page,https://www.synphony.co/careers,custom_careers_page
SyntheticFi,syntheticfi,https://www.syntheticfi.com/,https://www.ycombinator.com/companies/syntheticfi,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,unknown,https://www.syntheticfi.com/,no_careers_surface_detected
Synthio Labs,synthio-labs,https://synthiolabs.com/,https://www.ycombinator.com/companies/synthio-labs,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://synthiolabs.com/careers,custom_careers_page
Syntra,syntra,https://www.syntra.com,https://www.ycombinator.com/companies/syntra,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,unknown,https://www.syntra.com/,no_careers_surface_detected
Tamarind Bio,tamarind-bio,https://www.tamarind.bio,https://www.ycombinator.com/companies/tamarind-bio,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://www.ycombinator.com/companies/tamarind-bio/jobs,custom_careers_page
Tandem,tandem-2,https://tandemspace.com/,https://www.ycombinator.com/companies/tandem-2,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,unknown,https://tandemspace.com/,no_careers_surface_detected
Tank Payments,tank-payments,https://www.tankpayments.com/,https://www.ycombinator.com/companies/tank-payments,"Austin, TX, USA",United States of America;America / Canada;Remote;Partly Remote,true,ukg_ultipro,structured_board,https://www.tankpayments.com/,ukg
Tara AI,tara-ai,http://www.tara.ai,https://www.ycombinator.com/companies/tara-ai,"San Francisco, CA, USA; San Jose, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,,custom_page,http://www.tara.ai/open-positions/,custom_careers_page
Taskade,taskade,https://www.taskade.com,https://www.ycombinator.com/companies/taskade,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,unknown,https://www.taskade.com/,no_careers_surface_detected
Tasklet,tasklet-2,https://tasklet.ai,https://www.ycombinator.com/companies/tasklet-2,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://tasklet.ai/open-positions/,custom_careers_page
Tavus,tavus,https://www.tavus.io,https://www.ycombinator.com/companies/tavus,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,ashby,api_native,https://www.tavus.io/careers,jobs.ashbyhq.com
TaxGPT,taxgpt,https://www.taxgpt.com,https://www.ycombinator.com/companies/taxgpt,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://www.taxgpt.com/careers,custom_careers_page
TeamOut,teamout,https://www.teamout.com/,https://www.ycombinator.com/companies/teamout,"Los Angeles, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,notion,custom_page,https://www.teamout.com/,notion.site
Telemetron,telemetron-ai,https://www.telemetron.ai/,https://www.ycombinator.com/companies/telemetron-ai,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://www.telemetron.ai/,no_careers_surface_detected
Telmai,telmai,https://www.telm.ai/,https://www.ycombinator.com/companies/telmai,"San Francisco, CA, USA; Foster City, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,,custom_page,https://www.telm.ai/careers/,custom_careers_page
Tempo,tempo,https://tempo.fit/,https://www.ycombinator.com/companies/tempo,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,unknown,https://tempo.fit/,no_careers_surface_detected
Tennr,tennr,https://www.tennr.com,https://www.ycombinator.com/companies/tennr,"New York, NY, USA",United States of America;America / Canada,true,ashby,api_native,https://www.tennr.com/careers,jobs.ashbyhq.com
Terra,terra-2,https://useterra.com/,https://www.ycombinator.com/companies/terra-2,"New York City, NY, USA",United States of America;America / Canada,true,,unknown,https://useterra.com/,no_careers_surface_detected
Terrakotta,terrakotta,https://www.terrakotta.ai/,https://www.ycombinator.com/companies/terrakotta,"Seattle, WA, USA",United States of America;America / Canada,true,,unknown,https://www.terrakotta.ai/,no_careers_surface_detected
Terranox AI,terranox-ai,https://terranox.ai,https://www.ycombinator.com/companies/terranox-ai,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://terranox.ai/open-positions/,custom_careers_page
Tesora,tesora,https://tesora.ai,https://www.ycombinator.com/companies/tesora,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://tesora.ai/open-positions/,custom_careers_page
Text.ai,text-ai,https://www.text.ai/,https://www.ycombinator.com/companies/text-ai,"San Francisco, CA, USA",United States of America;America / Canada,true,ukg_ultipro,structured_board,https://www.text.ai/about,ukg
The Company Company,the-company-company,https://www.thecompany.company,https://www.ycombinator.com/companies/the-company-company,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://www.thecompany.company/,no_careers_surface_detected
The Juggernaut,the-juggernaut,https://www.thejuggernaut.com/,https://www.ycombinator.com/companies/the-juggernaut,"New York, NY, USA",United States of America;America / Canada,true,,unknown,https://www.thejuggernaut.com/,no_careers_surface_detected
The Prompting Company,the-prompting-company,https://www.promptingcompany.com,https://www.ycombinator.com/companies/the-prompting-company,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://promptingcompany.com/,no_careers_surface_detected
Theorem,theorem-2,https://theorem.dev,https://www.ycombinator.com/companies/theorem-2,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://theorem.dev/careers/,custom_careers_page
Thera,thera,https://www.getthera.com,https://www.ycombinator.com/companies/thera,"New York, NY, USA",United States of America;America / Canada;Remote;Partly Remote,true,,unknown,https://www.getthera.com/,no_careers_surface_detected
Third Chair,third-chair,https://usethirdchair.com,https://www.ycombinator.com/companies/third-chair,"San Francisco, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,ukg_ultipro,structured_board,https://usethirdchair.com/solutions/license,ukg
Thunder Compute,thunder-compute,https://www.thundercompute.com,https://www.ycombinator.com/companies/thunder-compute,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://www.thundercompute.com/careers,custom_careers_page
Thunkable,thunkable,http://thunkable.com,https://www.ycombinator.com/companies/thunkable,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,linkedin_jobs,custom_page,https://thunkable.com/team#careers,linkedin.com/jobs
Tint,tint,http://www.tint.ai,https://www.ycombinator.com/companies/tint,"San Francisco, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,greenhouse,api_native,https://www.tint.ai/careers,greenhouse.io
Titan,titan,http://www.titan.com,https://www.ycombinator.com/companies/titan,"New York City, NY, USA",United States of America;America / Canada,true,ashby,api_native,https://www.titan.com/careers,jobs.ashbyhq.com
Tivara,tivara,https://tivara.com,https://www.ycombinator.com/companies/tivara,"New York City, NY, USA",United States of America;America / Canada,true,,custom_page,https://www.ycombinator.com/companies/tivara/jobs,custom_careers_page
Toothy AI,toothy-ai,https://www.toothy.ai/,https://www.ycombinator.com/companies/toothy-ai,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://toothy.ai/open-positions/,custom_careers_page
Topkey,topkey,https://www.topkey.io/,https://www.ycombinator.com/companies/topkey,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://topkey.io/careers,custom_careers_page
Topline Pro,topline-pro,https://www.toplinepro.com,https://www.ycombinator.com/companies/topline-pro,"New York, NY, USA; Boston, MA, USA",United States of America;America / Canada;Remote;Partly Remote,true,ashby,api_native,https://www.toplinepro.com/careers,jobs.ashbyhq.com
Tovala,tovala,http://www.tovala.com,https://www.ycombinator.com/companies/tovala,"Chicago, IL, USA",United States of America;America / Canada;Remote;Partly Remote,true,lever,api_native,https://jobs.lever.co/tovala,jobs.lever.co
Tracecat,tracecat,https://tracecat.com,https://www.ycombinator.com/companies/tracecat,"New York City, NY, USA",United States of America;America / Canada,true,,custom_page,https://www.ycombinator.com/companies/tracecat/jobs,custom_careers_page
TraceRoot.AI,traceroot-ai,https://traceroot.ai,https://www.ycombinator.com/companies/traceroot-ai,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://traceroot.ai/open-positions/,custom_careers_page
Tractian,tractian,https://tractian.com,https://www.ycombinator.com/companies/tractian,"Atlanta, GA, USA",United States of America;America / Canada;Remote;Partly Remote,true,ukg_ultipro,structured_board,https://careers.tractian.com/,ukg
TransAstra Corporation,transastra-corporation,https://www.transastra.com,https://www.ycombinator.com/companies/transastra-corporation,"Los Angeles, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://www.transastra.com/open-positions/,custom_careers_page
Trata,trata,https://www.trytrata.com/,https://www.ycombinator.com/companies/trata,"New York, NY, USA",United States of America;America / Canada,true,,custom_page,https://jobs.gem.com/trata,custom_careers_page
Trayd,trayd,https://www.buildtrayd.com/,https://www.ycombinator.com/companies/trayd,"New York, NY, USA",United States of America;America / Canada,true,,custom_page,https://www.buildtrayd.com/2026/careers,custom_careers_page
Trelium,trelium,https://www.trelium.com,https://www.ycombinator.com/companies/trelium,"San Francisco, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,workday,structured_board,https://www.trelium.com/use-cases,workday
Trellis AI,trellis-ai,https://runtrellis.com/,https://www.ycombinator.com/companies/trellis-ai,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://www.ycombinator.com/companies/trellis-ai/jobs,custom_careers_page
Triomics,triomics,https://triomics.com/,https://www.ycombinator.com/companies/triomics,"New York, NY, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://triomics.com/careers,custom_careers_page
TRM Labs,trm-labs,https://trmlabs.com/,https://www.ycombinator.com/companies/trm-labs,"San Francisco, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,greenhouse,api_native,https://www.trmlabs.com/careers,greenhouse.io
True3D Labs,true3d-labs,https://true3d.com/,https://www.ycombinator.com/companies/true3d-labs,"New York, NY, USA",United States of America;America / Canada,true,,custom_page,https://www.true3d.com/open-positions/,custom_careers_page
TrueBiz,truebiz,https://truebiz.io/,https://www.ycombinator.com/companies/truebiz,"New York, NY, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,,unknown,https://truebiz.io/,no_careers_surface_detected
TrueClaim,trueclaim,https://www.trytrueclaim.com,https://www.ycombinator.com/companies/trueclaim,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,unknown,https://www.trytrueclaim.com/,no_careers_surface_detected
Truewind,truewind,https://www.trytruewind.com,https://www.ycombinator.com/companies/truewind,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,unknown,https://www.truewind.ai/,no_careers_surface_detected
Truss,truss,https://trusspayments.com,https://www.ycombinator.com/companies/truss,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,ashby,api_native,https://trusspayments.com/careers,jobs.ashbyhq.com
truthsystems,truthsystems,https://www.truthsystems.ai,https://www.ycombinator.com/companies/truthsystems,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,ashby,api_native,https://www.truthsystems.ai/,jobs.ashbyhq.com
Tsenta,tsenta,https://tsenta.com,https://www.ycombinator.com/companies/tsenta,"San Francisco, CA, USA",United States of America;America / Canada,true,icims,structured_board,https://tsenta.com/,icims
Tuesday Lab,tuesday-lab,https://www.tuesdaylab.com,https://www.ycombinator.com/companies/tuesday-lab,"New York, NY, USA",United States of America;America / Canada,true,ashby,api_native,https://tuesdaylabs.com/careers,jobs.ashbyhq.com
Turing Labs Inc.,turing-labs-inc,http://www.turingsaas.com,https://www.ycombinator.com/companies/turing-labs-inc,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://www.turingsaas.com/,no_careers_surface_detected
Turion Space,turion-space,https://turionspace.com/,https://www.ycombinator.com/companies/turion-space,"Los Angeles, CA, USA; Irvine, CA, USA",United States of America;America / Canada,true,ashby,api_native,https://turionspace.com/,jobs.ashbyhq.com
Twenty,twenty,https://twenty.com,https://www.ycombinator.com/companies/twenty,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,ukg_ultipro,structured_board,https://twenty.com/,ukg
Two Dots,two-dots,https://www.twodots.com,https://www.ycombinator.com/companies/two-dots,"San Francisco, CA, USA",United States of America;America / Canada,true,ashby,api_native,https://www.twodots.com/about,jobs.ashbyhq.com
Type,type,https://type.ai,https://www.ycombinator.com/companies/type,"New York, NY, USA",United States of America;America / Canada,true,,custom_page,https://www.ycombinator.com/companies/type/jobs,custom_careers_page
Ubicloud,ubicloud,https://www.ubicloud.com,https://www.ycombinator.com/companies/ubicloud,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,unknown,https://www.ubicloud.com/,no_careers_surface_detected
Ultra,ultra,https://ultra.tech,https://www.ycombinator.com/companies/ultra,"New York, NY, USA",United States of America;America / Canada,true,,custom_page,https://jobs.gem.com/ultra,custom_careers_page
Unbound,unbound,https://getunbound.ai/,https://www.ycombinator.com/companies/unbound,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://www.ycombinator.com/companies/unbound/jobs,custom_careers_page
UNISON,unison,https://www.in-unison.com/,https://www.ycombinator.com/companies/unison,"Mountain View, CA, USA; San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://unison.co/,no_careers_surface_detected
Unsiloed AI,unsiloed-ai,https://www.unsiloed.ai/,https://www.ycombinator.com/companies/unsiloed-ai,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://www.unsiloed.ai/careers,custom_careers_page
Unsloth AI,unsloth-ai,https://unsloth.ai/,https://www.ycombinator.com/companies/unsloth-ai,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://unsloth.ai/,no_careers_surface_detected
Untether Labs,untether-labs,https://untetherlabs.com,https://www.ycombinator.com/companies/untether-labs,"San Francisco, CA, USA",United States of America;America / Canada,true,workday,structured_board,https://www.untetherlabs.com/,workday
Unthread,unthread,https://unthread.io,https://www.ycombinator.com/companies/unthread,"New York, NY, USA",United States of America;America / Canada;Remote;Partly Remote,true,workday,structured_board,https://unthread.io/,workday
Unusual,unusual,https://unusual.ai,https://www.ycombinator.com/companies/unusual,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://www.ycombinator.com/companies/unusual/jobs,custom_careers_page
UPchieve,upchieve,https://www.upchieve.org,https://www.ycombinator.com/companies/upchieve,"New York, NY, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,,unknown,https://upchieve.org/,no_careers_surface_detected
UpCodes,upcodes,https://up.codes/,https://www.ycombinator.com/companies/upcodes,"Austin, TX, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,,unknown,https://up.codes/,no_careers_surface_detected
UpEquity,upequity,http://www.upequity.com,https://www.ycombinator.com/companies/upequity,"Austin, TX, USA",United States of America;America / Canada,true,bamboohr,structured_board,https://www.upequity.com/,bamboohr.com
Uplane,uplane,https://uplane.com,https://www.ycombinator.com/companies/uplane,"San Francisco, CA, USA",United States of America;America / Canada,true,ashby,api_native,https://uplane.com/carrees,jobs.ashbyhq.com
Uplift AI,uplift-ai,https://upliftai.org/,https://www.ycombinator.com/companies/uplift-ai,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,unknown,https://upliftai.org/,no_careers_surface_detected
Upsolve,upsolve,https://upsolve.org/learn/should-i-file-for-chapter-7-bankruptcy/,https://www.ycombinator.com/companies/upsolve,"Boston, MA, USA; New York, NY, USA",United States of America;America / Canada,true,ukg_ultipro,structured_board,https://upsolve.org/learn/should-i-file-for-chapter-7-bankruptcy/,ukg
Usul,usul,https://www.usul.com,https://www.ycombinator.com/companies/usul,"San Francisco, CA, USA",United States of America;America / Canada,true,ashby,api_native,https://usul.com/sources,jobs.ashbyhq.com
Vanta,vanta,https://vanta.com,https://www.ycombinator.com/companies/vanta,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,ashby,api_native,https://www.vanta.com/company/careers,ashbyhq.com
Vapi,vapi,https://vapi.ai,https://www.ycombinator.com/companies/vapi,"San Francisco, CA, USA",United States of America;America / Canada,true,ashby,api_native,https://vapi.ai/careers,jobs.ashbyhq.com
Variance,variance,https://www.variance.com/,https://www.ycombinator.com/companies/variance,"San Francisco, CA, USA",United States of America;America / Canada,true,ashby,api_native,https://www.variance.com/careers,jobs.ashbyhq.com
Variant,variant,https://variant.com,https://www.ycombinator.com/companies/variant,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://variant.com/authentication?next=%2Fopen-positions%2F,custom_careers_page
Varos,varos,http://varos.com,https://www.ycombinator.com/companies/varos,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://varos.com/open-positions/,custom_careers_page
Vector,vector,https://vector.co,https://www.ycombinator.com/companies/vector,"Boston, MA, USA",United States of America;America / Canada;Remote;Partly Remote,true,ukg_ultipro,structured_board,https://www.vector.co/,ukg
